imdb_id,id,title,original_language,genre,belongs_to_franchise,production_company,release_date,runtime,popularity,is_Adult,numVotes,averageRating
tt1426328,171769,Leonie,en,Drama,0,Essen Communications,2010-11-20,132.0,0.492103,0,433.0,6.0
tt1748158,75719,Paul Goodman Changed My Life,en,Documentary,0,JSL Films,2011-10-19,89.0,0.007063,0,123.0,6.6
tt1252486,41331,The Garden,en,Documentary,0,Black Valley Films,2008-08-17,80.0,0.252797,0,689.0,7.3
tt1483020,81021,Spork,en,Comedy,0,Last Bastion Entertainment,2010-04-24,86.0,1.233222,0,978.0,6.8
tt2599716,219572,Police Story 2013,cn,Action,1,China Film Group Corporation (CFGC),2013-12-24,108.0,11.982088,0,9126.0,6.1
tt1243971,40090,Dirt! The Movie,en,Documentary,0,Common Ground Media,2009-08-07,86.0,0.126466,0,462.0,7.3
tt0890879,15956,Just Like Home,da,Drama,0,Zentropa Entertainments,2007-03-30,97.0,0.612184,0,389.0,5.4
tt2180503,192028,Remote Area Medical,en,Documentary,0,Candescent Films,2013-04-06,90.0,0.035766,0,129.0,6.4
tt1192422,154793,The Listening Project,en,Documentary,0,Rikshaw Films,2008-02-08,76.0,0.048983,0,71.0,7.1
tt0307920,39060,What's Up with Love?,id,Drama,1,Miles Films,2002-02-08,112.0,0.427357,0,2530.0,7.7
tt0100946,5302,Without You I'm Nothing,en,Comedy,0,Go Ahead Bore Me...,1990-05-11,90.0,0.138263,0,472.0,6.5
tt0076185,42220,In nome del papa re,en,History,0,Jupiter Generale Cinematografica,1977-12-03,105.0,0.596011,0,539.0,7.5
tt0075221,82114,"Goodnight, Ladies and Gentlemen",it,Comedy,0,Cooperativa 15 Maggio,1976-10-28,105.0,1.11611,0,706.0,6.7
tt0068641,79750,The Assassin of Rome,it,Drama,0,Dino de Laurentiis Cinematografica,1972-01-01,98.0,0.000864,0,223.0,7.2
tt0067685,108535,Roma bene,it,Comedy,0,Castoro,1971-10-08,100.0,0.294364,0,174.0,6.9
tt0095866,103216,I picari,it,Action,0,Clemi Cinematografica,1987-01-01,121.0,0.828636,0,355.0,6.4
tt0063508,68816,Will Our Heroes Be Able to Find Their Friend Who Has Mysteriously Disappeared in Africa?,it,Comedy,0,Documento Film,1968-12-19,130.0,0.235106,0,862.0,7.0
tt0062080,58404,The Treasure of San Gennaro,it,Comedy,0,Ultra Film,1966-01-01,104.0,1.655515,0,1207.0,7.1
tt0060070,193641,Adultery Italian Style,it,Comedy,0,Fair Film,1966-05-04,95.0,0.437836,0,159.0,6.6
tt0060545,59336,I Knew Her Well,it,Drama,0,Ultra Film,1965-12-01,115.0,1.073023,0,2083.0,7.7
tt1338687,60063,The Topp Twins: Untouchable Girls,en,Comedy,0,Diva Productions,2009-09-13,84.0,0.12663,0,320.0,7.1
tt0049866,55960,"Toto, Peppino, and the Hussy",it,Comedy,0,D.D.L.,1956-08-14,106.0,2.032722,0,1669.0,7.7
tt1117636,54398,Strigoi,en,Comedy,0,St. Moritz Productions,2009-11-01,101.0,0.914338,0,1154.0,5.5
tt0048207,199222,Gli innamorati,en,Comedy,0,Alessandro Iacovoni Produzione Cinematografica,1955-06-17,81.0,0.405292,0,124.0,6.7
tt1972646,75442,Eames: The Architect & The Painter,en,Documentary,0,Quest Productions,2011-11-18,83.0,1.030773,0,1036.0,7.2
tt0479409,35995,Herbie Hancock: Possibilities,en,Music,0,HDNet Films,2006-04-18,90.0,0.360934,0,143.0,6.9
tt0114864,71063,The Flying Dutchman,nl,Fantasy,0,Black Forest Films,1995-05-11,140.0,0.07594,0,526.0,7.2
tt0058938,81871,The Dolls,it,Comedy,0,Documento Film,1965-01-27,107.0,0.093616,0,271.0,6.2
tt0136416,99916,I Motorizzati,it,Comedy,0,Jolly Film,1962-11-29,91.0,0.108328,0,90.0,6.1
tt1541666,63687,Circo,en,Documentary,0,C5,2011-04-01,75.0,0.077653,0,248.0,7.1
tt0052352,48937,"Venice, the Moon and You",it,Comedy,0,Société Générale de Cinématographie (S.G.C.),1958-10-03,107.0,0.984315,0,281.0,6.2
tt1512779,105778,Edie & Thea: A Very Long Engagement,en,Drama,0,Bless Bless Productions,2009-06-21,61.0,0.24747,0,375.0,7.9
tt0088782,32728,Before Stonewall,en,Documentary,0,Before Stonewall Inc.,1984-09-15,87.0,0.083594,0,882.0,7.6
tt0076208,46278,Iphigenia,el,Action,1,Greek Film Center,1977-09-10,127.0,0.826244,0,1647.0,7.7
tt0094743,44694,Big Time,en,Documentary,0,Island Visual Arts,1988-09-15,87.0,1e-06,0,777.0,8.2
tt1787731,79554,Jess + Moss,en,Drama,0,Blood River Pictures,2011-01-23,83.0,0.317656,0,798.0,6.5
tt2649128,174733,Metro,ru,Action,0,Profit,2013-02-21,130.0,3.887331,0,6732.0,6.5
tt2008655,257039,The Drunk,en,Drama,0,Shatterglass Studios,2014-02-16,90.0,0.014118,0,95.0,7.3
tt3598222,277597,Mercenaries,en,Action,0,The Asylum,2014-08-05,90.0,3.094354,0,2324.0,3.7
tt1951266,131634,The Hunger Games: Mockingjay - Part 2,en,Action,1,Lionsgate,2015-11-18,137.0,26.628178,0,290601.0,6.6
tt3369806,272878,Max,en,Adventure,1,Metro-Goldwyn-Mayer (MGM),2015-06-26,111.0,7.987747,0,25854.0,6.7
tt2120120,257344,Pixels,en,Action,0,Columbia Pictures,2015-07-16,105.0,21.14796,0,133265.0,5.5
tt3410834,262504,Allegiant,en,Adventure,1,Mandeville Films,2016-03-09,121.0,18.386172,0,110784.0,5.7
tt3183660,259316,Fantastic Beasts and Where to Find Them,en,Adventure,1,Heyday Films,2016-11-16,133.0,41.051421,0,415455.0,7.3
tt3433358,270919,Number One Fan,fr,Drama,0,Trésor Films,2014-06-18,104.0,4.159516,0,1637.0,6.4
tt4246092,321315,Forever,el,Drama,0,CL Productions,2014-11-14,87.0,0.056341,0,64.0,6.4
tt0049769,25506,Slightly Scarlet,en,Action,0,Benedict Bogeaus Production,1956-02-29,99.0,0.556092,0,953.0,6.7
tt0089477,60363,Letter to Brezhnev,en,Comedy,0,Channel Four Films,1985-12-26,91.0,3.521953,0,1218.0,6.6
tt0065700,122268,Entertaining Mr. Sloane,en,Drama,0,Canterbury Film Productions,1970-04-08,94.0,1.088397,0,548.0,6.5
tt0051430,61669,The Bonnie Parker Story,en,Crime,0,Albany Productions,1958-05-28,79.0,0.36391,0,322.0,5.9
tt0069698,33057,Alvin Purple,en,Comedy,0,Bi-Jay,1973-12-20,95.0,1.159291,0,455.0,5.7
tt0084698,94066,Smithereens,en,Drama,0,Domestic Productions,1982-11-19,89.0,0.183618,0,1817.0,6.8
tt0067580,42497,Pink Narcissus,en,Drama,0,La Folie des Hommes,1971-01-01,64.0,0.804439,0,1216.0,6.8
tt0050210,43248,The Brain from Planet Arous,en,Horror,0,Marquette Productions Ltd.,1957-10-01,71.0,0.598374,0,1425.0,5.3
tt1065086,99370,Got the Facts on Milk?,en,Drama,0,Unleashed Productions,2011-08-30,88.0,0.078655,0,245.0,7.1
tt1202749,91266,Lioness,en,Documentary,0,Room 11 Productions,2008-01-01,82.0,0.046088,0,80.0,7.4
tt1421361,325365,Dawg Fight,en,Documentary,0,Rakontur,2015-03-13,109.0,1.309117,0,1706.0,6.3
tt2467442,186079,K2: Siren of the Himalayas,en,Adventure,0,2R Productions,2012-11-02,80.0,0.193997,0,998.0,7.2
tt0104045,59908,Daddy and the Muscle Academy,en,Documentary,0,Filmitakomo,1991-10-17,58.0,0.240738,0,378.0,6.0
tt1548629,45133,Sebbe,sv,Drama,0,Film i Väst,2010-03-12,83.0,0.626312,0,1179.0,6.5
tt2004304,286407,Mission Blue,en,Documentary,0,LinkedIn,2014-01-30,94.0,0.658563,0,1718.0,7.9
tt3456090,250653,E-Team,en,Documentary,0,Big Mouth Productions,2014-01-18,88.0,0.420969,0,807.0,7.1
tt1931549,72845,"The Man Nobody Knew: In Search of My Father, CIA Spymaster William Colby",en,Drama,0,Act 4 Entertainment,2011-09-23,104.0,0.548291,0,432.0,6.8
tt1585255,42293,The Hairdresser,de,Comedy,0,Collina Film,2010-02-14,106.0,0.228637,0,934.0,6.4
tt3481000,338107,Chocolate City,en,Drama,1,Patriot Pictures,2015-05-22,91.0,1.32701,0,1021.0,3.9
tt2855648,215776,Madras Cafe,hi,Thriller,0,J.A. Entertainment,2013-08-23,130.0,2.39989,0,23016.0,7.7
tt0091091,59843,Millionaires Express,cn,Comedy,0,Bo Ho Film Company Ltd.,1986-01-30,94.0,1.761699,0,1457.0,7.0
tt0800205,26469,Skills Like This,en,Comedy,0,Dewey-Obenchain Films,2007-03-10,86.0,0.172431,0,454.0,6.0
tt2837366,220287,Chanthaly,lo,Drama,0,Lao Art Media,2013-05-18,98.0,0.572235,0,98.0,5.9
tt3097084,251227,Camp Takota,en,Comedy,0,RockStream Studios,2014-02-14,102.0,1.488241,0,4490.0,6.8
tt0069807,30485,Blue Summer,en,Comedy,0,Vincent Productions,1973-11-20,79.0,0.506146,0,285.0,4.6
tt3483612,339367,Hamari Adhuri Kahani,en,Drama,0,Fox STAR Studios,2015-06-12,129.0,0.489781,0,5396.0,6.7
tt2486880,259997,Such Good People,en,Comedy,0,Such Good Productions,2014-05-09,97.0,0.417909,0,456.0,4.7
tt3512066,253309,The Possibilities Are Endless,en,Documentary,0,Pulse Films,2014-03-04,83.0,0.232301,0,344.0,6.6
tt2247646,190868,Occupy Love,en,Documentary,0,Fierce Love Films,2013-05-03,84.0,0.065439,0,90.0,6.5
tt3111626,316310,The Sky Above Us,en,War,0,Centre du Cinéma et de l'Audiovisuel de la Fédération Wallonie-Bruxelles,2015-01-28,97.0,0.117331,0,233.0,6.1
tt3013258,222297,On the Way to School,fr,Documentary,0,Winds,2013-09-25,77.0,1.784682,0,1126.0,7.4
tt2064745,200487,Web Junkie,en,Documentary,0,Chicken And Egg Pictures,2014-01-20,79.0,0.911901,0,600.0,6.4
tt0118909,92943,The Curse of Inferno,en,Comedy,0,Hess/Kallberg Productions,1996-12-30,87.0,0.593734,0,426.0,4.2
tt3168230,280996,Mr. Holmes,en,Drama,0,Miramax,2015-06-19,103.0,19.256859,0,61985.0,6.9
tt0972542,22520,Aachi and Ssipak,ko,Action,0,J Team,2006-06-28,90.0,0.53886,0,1614.0,6.8
tt0087520,39978,The Twin,fr,Comedy,0,Fideline Films,1984-10-10,104.0,1.03469,0,1035.0,6.1
tt2434800,175606,Pasta Shells,fr,Comedy,0,Ecce Films,2013-03-20,75.0,0.194324,0,250.0,5.1
tt1509742,63774,Chicks,fr,Comedy,0,Ecce Films,2010-10-13,90.0,0.205985,0,294.0,5.4
tt0045247,63178,Toto in Color,it,Comedy,0,Golden Film,1953-05-21,104.0,0.315559,0,571.0,7.0
tt0047025,82113,A Day in Court,en,Comedy,0,Documento Film,1953-06-06,88.0,1.256144,0,421.0,6.5
tt0046705,43294,An American in Rome,it,Comedy,0,Excelsa Film,1954-01-01,94.0,3.249737,0,1633.0,7.0
tt0053333,51912,The Overtaxed,en,Comedy,0,CEI Incom,1959-06-06,85.0,0.915016,0,768.0,7.1
tt0056020,340961,Copacabana Palace,it,Crime,0,Consórcio Paulista de Co-Produção,1962-11-03,90.0,0.385288,0,80.0,5.4
tt0055936,58701,Two Colonels,it,Comedy,0,Titanus,1962-08-31,104.0,0.315895,0,531.0,7.1
tt0070534,11048,The Knock Out Cop,it,Action,1,C.A.P.A.C.,1973-10-25,110.0,1.713609,0,3490.0,6.8
tt0073541,11053,Flatfoot in Hong Kong,it,Action,1,Mondial Televisione Film,1975-06-26,108.0,3.477146,0,2995.0,6.5
tt0076544,11055,Flatfoot in Africa,it,Action,1,Laser Films,1978-03-22,115.0,2.602674,0,3152.0,6.3
tt0083676,84066,Bonnie and Clyde Italian Style,it,Crime,0,Faso Film,1982-01-01,97.0,0.770641,0,427.0,5.7
tt1329371,200938,Intangible Asset Number 82,en,Documentary,0,In The Sprocket Productions,2008-06-12,90.0,0.079254,0,49.0,8.2
tt1794779,220782,Eco-Pirate: The Story of Paul Watson,en,Documentary,0,Screen Siren Pictures,2011-11-10,110.0,0.02037,0,269.0,7.9
tt0139193,113284,"The Farm: Angola, USA",en,Documentary,0,Gabriel Films,1998-01-17,88.0,0.190257,0,745.0,7.4
tt0423868,315893,Bitter Dream,en,Drama,0,Touba Films,2004-05-14,87.0,0.073301,0,321.0,7.3
tt1728979,80177,Mercenaries,en,Drama,0,Angry Badger Pictures,2011-09-01,90.0,0.788562,0,1114.0,3.4
tt3725284,314996,Nanny Cam,en,Drama,0,Indy Entertainment,2014-12-28,84.0,1.789112,0,1372.0,5.4
tt2709768,328111,The Secret Life of Pets,en,Animation,1,Universal Pictures,2016-06-18,87.0,11.01395,0,184704.0,6.5
tt0075367,172014,Underground,en,Documentary,0,Action 27,1976-05-09,87.0,1.8e-05,0,139.0,6.9
tt0333388,60142,"Master, a Building in Copacabana",pt,Documentary,0,VideoFilmes,2002-11-22,110.0,0.639752,0,1265.0,8.3
tt1893195,85739,A.C.A.B.: All Cops Are Bastards,it,Action,0,Cattleya,2012-01-27,112.0,8.842243,0,7280.0,6.6
tt1592503,57011,Alien vs. Ninja,en,Horror,0,Nikkatsu,2010-07-03,81.0,2.764059,0,2117.0,4.3
tt1049406,153153,Pablo,en,Animation,0,Goldstreet Films,2012-10-17,90.0,1.366862,0,155.0,6.6
tt2357770,253315,All the Wilderness,en,Drama,0,Super Crispy Entertainment,2014-03-09,80.0,1.026196,0,1359.0,5.9
tt0457342,134890,Evil Behind You,en,Action,0,Given the Boot Productions,2006-10-31,90.0,0.005605,0,597.0,1.8
tt3205630,320430,Senior Project,en,Drama,0,Itsy Bitsy Film,2015-01-07,85.0,0.124922,0,181.0,5.4
tt2545186,240581,Best in Bed,fr,Comedy,0,Epithète Films,2014-01-15,91.0,1.210937,0,538.0,4.6
tt2792346,223946,Les Gazelles,fr,Comedy,0,Récifilms,2014-03-26,100.0,2.935943,0,716.0,5.4
tt1309463,14406,Mariage chez les Bodin's,en,Comedy,1,ADR Productions,2008-09-24,82.0,1.310917,0,49.0,5.6
tt1636727,44937,Amélie au pays des Bodin's,fr,Comedy,0,ADR Productions,2010-05-26,80.0,0.217743,0,39.0,5.3
tt4323536,333346,The Emperor's New Clothes,en,Documentary,0,Revolution Films,2015-04-24,107.0,1.026667,0,1300.0,7.1
tt2318405,111237,White Tiger,ru,Action,0,Mosfilm,2012-05-03,104.0,9.56013,0,3753.0,6.1
tt0289213,60495,Guardian,en,Drama,0,Cinetel Films,2001-06-12,89.0,0.21049,0,492.0,4.0
tt3973410,264038,Kaaka Muttai,ta,Drama,0,Fox STAR Studios,2015-06-05,109.0,1.071588,0,5749.0,8.4
tt2408040,222951,B.A. Pass,hi,Drama,0,FilmyBox Movies,2013-08-02,95.0,1.015633,0,3619.0,6.4
tt0390205,49214,Once Upon a Time in High School,ko,Drama,0,Sidus,2004-01-15,116.0,1.083314,0,2460.0,7.4
tt2424988,337876,Gabbar Is Back,hi,Drama,0,Bhansali Productions,2015-05-01,128.0,1.812728,0,22798.0,7.1
tt3183630,223706,Boy & the World,pt,Animation,0,Filme de Papel,2014-01-17,80.0,5.17816,0,6404.0,7.6
tt1810683,256962,Little Boy,en,Comedy,0,Metanoia Films,2015-04-23,106.0,11.946728,0,22237.0,7.4
tt4056738,309425,Do You Believe?,en,Fantasy,0,Pure Flix Entertainment,2015-03-20,115.0,3.722756,0,7207.0,6.1
tt0071258,84450,Buster e Billie,en,Crime,0,Black Creek Billie,1974-08-21,100.0,0.139507,0,640.0,7.1
tt0070832,8703,Three Wishes for Cinderella,cs,Fantasy,0,Deutsche Film (DEFA),1973-11-01,82.0,6.19728,0,8660.0,7.8
tt0410520,11218,Rhythm is it!,en,Documentary,0,BoomtownMedia GmbH & Co.,2004-06-12,100.0,0.111894,0,647.0,7.8
tt2140379,238615,Self/less,en,Science Fiction,0,Gramercy Pictures (I),2015-07-10,116.0,25.301568,0,91443.0,6.5
tt3405714,321068,Mythica: A Quest for Heroes,en,Action,1,Arrowstorm Entertainment,2014-12-08,93.0,6.550033,0,4743.0,5.7
tt0133351,78338,Alex Is Lovesick,en,Comedy,0,Berky,1986-01-01,88.0,0.46758,0,718.0,7.0
tt3014866,302156,Criminal,en,Action,0,Summit Entertainment,2016-04-14,113.0,10.038581,0,60483.0,6.3
tt1618442,274854,The Last Witch Hunter,en,Fantasy,0,Summit Entertainment,2015-10-21,106.0,13.412445,0,96289.0,6.0
tt3850590,287903,Krampus,en,Horror,0,Legendary Entertainment,2015-11-26,98.0,15.553313,0,64932.0,6.2
tt1386697,297761,Suicide Squad,en,Action,1,Atlas Entertainment,2016-08-02,123.0,42.965027,0,612855.0,6.0
tt0892332,44511,Noodle,en,Drama,0,Norma Productions,2007-07-26,90.0,0.262792,0,845.0,7.3
tt3922754,300900,Ardennes Fury,en,War,0,The Asylum,2014-11-11,87.0,1.574415,0,816.0,2.2
tt0093546,21840,The Misfit Brigade,en,Action,0,Panorama Film A/S,1987-07-02,99.0,1.250511,0,1853.0,5.9
tt1734428,120194,Childish Games,es,Drama,0,Alebrije Cine y Video,2012-03-09,95.0,1.885325,0,1135.0,5.5
tt1305890,25168,The Crazy Life,es,Documentary,0,Aquelarre Servicios Cinematograficos,2008-09-20,90.0,1.778179,0,838.0,6.9
tt0476527,19620,Bluffmaster!,hi,Drama,0,Entertainment One India Ltd.,2005-01-01,137.0,1.12908,0,5859.0,6.6
tt3089778,251577,The Treatment,nl,Mystery,0,Eyeworks Film & TV Drama,2014-01-29,131.0,3.667468,0,8366.0,7.2
tt0073706,115463,Shocking Asia,en,Documentary,0,First Films Organisation,1976-11-11,94.0,0.026034,0,533.0,5.6
tt1628841,47933,Independence Day: Resurgence,en,Action,1,Twentieth Century Fox,2016-06-22,120.0,16.993841,0,168248.0,5.2
tt2660888,188927,Star Trek Beyond,en,Action,1,Paramount Pictures,2016-07-07,122.0,20.659284,0,230420.0,7.1
tt0075357,114255,Tunnel Vision,en,Comedy,0,International Harmony,1976-03-12,70.0,0.140948,0,592.0,5.1
tt0083352,64305,Dreadnaught,cn,Crime,0,Golden Harvest Company,1981-03-26,91.0,0.412425,0,686.0,7.4
tt0341266,107937,Bhoot,en,Horror,1,Dream Merchants Enterprise,2003-05-30,113.0,0.632239,0,3415.0,6.5
tt2585562,139357,Pizza,ta,Thriller,0,Thirukumaran Entertainment,2012-10-19,127.0,0.602301,0,7038.0,8.0
tt0266875,228012,Raat,hi,Horror,0,Varma Films,1992-02-06,127.0,0.473169,0,990.0,7.1
tt1301698,19951,1920,hi,Horror,1,ASA Production & Enterprises,2008-09-12,138.0,1.183047,0,2985.0,6.4
tt0476649,31983,Darna Zaroori Hai,hi,Thriller,1,K Sera Sera,2006-04-28,108.0,0.16023,0,1920.0,5.4
tt0349333,74481,Darna Mana Hai,hi,Horror,1,K Sera Sera,2003-06-25,121.0,0.215285,0,3138.0,6.3
tt0080827,15724,Encounters of the Spooky Kind,cn,Action,1,Bo Ho Film Company Ltd.,1980-12-24,102.0,2.527755,0,1899.0,7.1
tt1433562,30974,High Lane,fr,Action,0,Gaumont,2009-01-01,90.0,5.055334,0,7458.0,5.6
tt0897347,25329,The Echo,en,Horror,0,RightOff Entertainment,2008-05-25,96.0,5.003455,0,5500.0,5.6
tt1230165,19672,Rock On!!,hi,Drama,1,Big Pictures,2008-08-29,145.0,1.250624,0,20967.0,7.7
tt0207161,20310,Time Share,en,Comedy,0,Cinema Alliance,2000-01-01,87.0,0.883355,0,1339.0,5.8
tt0066374,78233,The Policeman,he,Comedy,0,EFI Ltd.,1971-06-05,87.0,0.002001,0,670.0,7.6
tt0410603,57269,Sidekick,en,Action,0,Victory Man Productions,2005-10-01,87.0,0.039907,0,366.0,5.3
tt1754000,74586,Rabies,fr,Horror,0,United Channel Movies,2010-12-02,90.0,2.743079,0,2681.0,5.8
tt0475217,19342,All in,en,Comedy,0,Vallelonga/Quattrochi Productions,2006-03-14,98.0,1.098447,0,1290.0,3.7
tt2427502,196032,Easy Money III,sv,Crime,1,Tre Vänner Produktion AB,2013-08-29,127.0,3.294321,0,4919.0,6.2
tt2332883,276909,Deepsea Challenge 3D,en,Documentary,0,National Geographic Entertainment,2014-08-08,90.0,2.463666,0,1641.0,6.8
tt3532608,256273,The Fluffy Movie,en,Comedy,0,Gulfstream Pictures,2014-07-25,101.0,2.246494,0,3661.0,7.3
tt2124787,277558,Final Girl,en,Action,0,Nasser Group North,2015-04-14,90.0,6.082415,0,14916.0,4.7
tt2769184,299939,Debug,en,Horror,0,Copperheart Entertainment,2014-11-03,86.0,2.30671,0,2333.0,4.3
tt1675197,43083,This is Sodom,he,Comedy,0,United King Films,2010-08-05,88.0,0.63535,0,955.0,6.7
tt2215457,224087,Run,en,Action,0,Intrinsic Value Films,2013-10-10,106.0,1.041739,0,1788.0,4.7
tt1386741,38238,The Widows of Thursdays,en,Crime,0,Castafiore Films,2009-09-10,122.0,0.184002,0,854.0,6.1
tt2364897,293452,The Disappointments Room,en,Drama,0,Demarest Films,2016-09-09,92.0,13.288704,0,9233.0,3.9
tt0096282,32038,Tommy Tricker and the Stamp Traveller,en,Family,0,Les Productions La Fête Inc.,1988-12-08,105.0,0.382735,0,979.0,6.9
tt1692227,83388,American Translation,fr,Drama,0,Toloda,2011-06-07,109.0,1.815576,0,768.0,5.3
tt3212392,257407,Actress,en,Documentary,0,4th Row Films,2014-11-07,86.0,0.528734,0,400.0,6.1
tt0425235,1838,We Shall Overcome,da,Drama,0,Zentropa Entertainments,2006-03-24,105.0,1.989615,0,2526.0,7.3
tt0443057,102368,Iberia,en,Documentary,0,DRAX audio,2005-05-11,120.0,0.266787,0,374.0,7.0
tt0382711,58089,People of Rome,en,Comedy,0,Istituto Luce,2003-10-31,100.0,0.13098,0,417.0,6.3
tt2952634,215741,How Strange to be Named Federico: Scola Narrates Fellini,en,Documentary,0,PayperMoon Italia,2013-09-12,90.0,1.23031,0,634.0,7.0
tt0089529,60202,Macaroni,it,Drama,0,Filmauro,1985-10-24,104.0,0.61828,0,690.0,6.4
tt0078012,45004,The New Monsters,it,Comedy,0,Dean Film,1977-12-15,115.0,1.74251,0,1666.0,7.0
tt0065662,56366,Drama of Jealousy,it,Comedy,0,Dean Film,1970-04-30,105.0,0.566868,0,1189.0,7.2
tt3733678,338100,Grace Stirs Up Success,en,Family,1,Martin Chase Productions,2015-06-23,101.0,0.752735,0,466.0,5.7
tt3547900,279977,The Mirror,en,Horror,0,Haunted Mirror,2015-08-23,88.0,1.420161,0,1170.0,4.3
tt2062989,97082,Meet the Fokkens,en,Documentary,0,Submarine,2011-12-01,80.0,0.120179,0,647.0,6.6
tt0492896,81434,Archie's Final Project,en,Comedy,0,Archie Films,2009-02-07,107.0,0.814463,0,1733.0,7.2
tt2841572,282502,Dancing Arabs,en,Drama,0,United Channel Movies,2014-07-10,104.0,1.815821,0,1673.0,7.2
tt0074706,21950,Jackson County Jail,en,Crime,0,New World Pictures,1976-03-31,84.0,2.482536,0,1064.0,6.2
tt0431619,80880,Aarya,te,Drama,0,Sri Venkateswara Creations,2004-05-07,150.0,0.331045,0,5416.0,7.8
tt0201470,108665,The Master,cn,Action,0,Shaw Brothers,1980-05-23,92.0,0.609531,0,382.0,6.9
tt0098155,29014,Pedicab Driver,zh,Action,0,Bojon Films Company Ltd.,1989-02-24,95.0,0.682949,0,809.0,7.4
tt1616543,38877,Not the Messiah (He's a Very Naughty Boy),en,Comedy,0,Picture Production Company,2010-03-25,92.0,4.829942,0,1195.0,7.1
tt0061450,5064,Carry On Doctor,en,Comedy,0,The Rank Organisation,1967-12-02,90.0,1.353069,0,3464.0,6.5
tt0201060,60568,Shaolin Intruders,en,Action,0,Shaw Brothers,1983-10-06,86.0,0.306312,0,309.0,7.1
tt0110577,201099,Don't Give a Damn,cn,Action,0,Bojon Films Company Ltd.,1995-02-17,94.0,0.394038,0,152.0,6.3
tt1155053,17903,A Frozen Flower,ko,Drama,0,Opus Pictures,2008-12-30,133.0,2.722097,0,3919.0,7.1
tt1274295,20688,Kaminey,hi,Action,0,UTV Motion Pictures,2009-08-14,135.0,2.089842,0,16517.0,7.4
tt2199711,117319,Vishwaroopam,ta,Action,1,Raajkamal Films International,2013-01-25,147.0,1.542355,0,38888.0,8.1
tt0495034,19670,Golmaal,hi,Comedy,1,Shree Ashtavinayak Cine Vision,2006-07-14,140.0,2.091276,0,15228.0,7.4
tt0104770,51730,Royal Tramp,cn,Action,1,Win's Film Productions,1992-07-30,106.0,1.512583,0,3290.0,7.1
tt2073070,75744,Saheb Biwi Aur Gangster,hi,Drama,1,Brandsmith Motion Pictures,2011-09-23,119.0,0.558603,0,3976.0,7.2
tt0080166,39901,Knockabout,cn,Adventure,0,Golden Harvest Company,1979-04-12,92.0,1.132673,0,1182.0,7.3
tt1836912,69785,Shaitan,en,Action,0,Anurag Kashyap Films,2011-06-01,126.0,0.645457,0,8057.0,7.2
tt3495000,287767,Mardaani,en,Thriller,1,Yash Raj Films,2014-08-22,133.0,1.139847,0,11744.0,7.3
tt0811066,20742,Shootout at Lokhandwala,hi,Action,1,Balaji Motion Pictures,2007-05-25,150.0,1.3666,0,9459.0,7.1
tt0094374,66212,Righting Wrongs,en,Action,0,Bo Ho Film Company Ltd.,1986-11-27,85.0,0.785103,0,1182.0,7.0
tt0084921,41378,Five Element Ninjas,zh,Action,0,Shaw Brothers,1982-04-21,107.0,2.453541,0,2546.0,7.3
tt0076939,56095,The Invincible Armour,zh,Action,0,Lai Wah Film Company,1977-06-29,90.0,1.423036,0,831.0,7.1
tt0077262,64257,Born Invincible,en,Foreign,0,Hong Hwa International Films,1978-01-01,83.0,0.584322,0,431.0,7.0
tt0079609,49642,Drunken Master Part II - Dance of the Drunk Mantis,cn,Action,1,Seasonal Film Corporation,1979-06-26,94.0,0.588505,0,657.0,7.0
tt0080971,73652,The Victim,en,Action,0,Graffon Film Company,1980-02-28,100.0,0.007491,0,570.0,7.3
tt0079043,141131,The Magnificent Ruffians,cn,Action,0,Shaw Brothers,1979-09-20,100.0,0.948253,0,268.0,6.7
tt0080905,41377,The Clan of the White Lotus,zh,Action,0,Shaw Brothers,1980-01-01,95.0,0.54715,0,1428.0,7.2
tt0086304,59404,Shaolin vs. Lama,zh,Action,0,Tin Ping Film Company,1983-01-01,90.0,0.768148,0,615.0,7.0
tt0199813,54503,The Mystery of Chess Boxing,en,Action,0,Hong Hwa International Films,1979-01-01,87.0,0.342469,0,541.0,6.9
tt0441048,14194,Dhoom 2,en,Drama,1,Utopia Films,2006-11-24,147.0,3.81393,0,24131.0,6.5
tt0067009,49967,The One-Armed Boxer,zh,Action,1,Cathay Studios,1972-08-02,89.0,0.903488,0,913.0,6.8
tt0293199,75840,Saai sau kwong lung,en,Action,0,B&S Films Ltd.,2002-01-01,88.0,0.004641,0,57.0,4.4
tt2181831,128206,Shahid,hi,Drama,0,Bohra Bros Production Pvt.,2013-10-18,129.0,0.706928,0,15364.0,8.2
tt2932606,212754,Siddharth,en,Drama,0,A71 Productions,2013-10-10,96.0,0.941482,0,661.0,7.3
tt0991243,28796,Yakuza: Like a Dragon,ja,Drama,1,Art Port,2007-03-03,110.0,0.227888,0,1424.0,6.2
tt3302706,286519,Boychoir,en,Drama,0,Informant Films,2014-09-04,106.0,10.765313,0,6486.0,6.7
tt2637276,214756,Ted 2,en,Comedy,1,Universal Pictures,2015-06-25,115.0,42.061481,0,187609.0,6.3
tt2073679,289159,The Invisible Front,en,Documentary,0,Aspectus Memoria,2014-03-20,87.0,0.137328,0,549.0,8.3
tt4203824,305594,Elizabeth Ekadashi,mr,Comedy,0,Essel Vision Productions,2014-11-14,90.0,0.031261,0,632.0,8.4
